Wall time,Epoch,Undefended,KL,PSNR,MI,Entropy,,MN
1672191572,281,0.969200015,0.997259974,0.996119976,0.997539997,0.998099983,0.996699989,0.896699989
1672191948,282,0.968739986,0.997060001,0.996060014,0.997399986,0.997979999,0.996879995,0.896879995
1672192325,283,0.969039977,0.997539997,0.99624002,0.997259974,0.998179972,0.996779978,0.896779978
1672192702,284,0.970319986,0.997380018,0.996460021,0.997600019,0.998179972,0.996800005,0.896800005
1672193076,285,0.969319999,0.997080028,0.996280015,0.997579992,0.998319983,0.996659994,0.896659994
1672193452,286,0.968760014,0.997359991,0.99684,0.997739971,0.998179972,0.996680021,0.896680021
1672193827,287,0.969799995,0.996760011,0.996720016,0.997619987,0.99804002,0.996500015,0.896500015
1672194276,288,0.969280005,0.997359991,0.995800018,0.997479975,0.998000026,0.996739984,0.896739984
1672194731,289,0.968680024,0.997560024,0.996039987,0.997579992,0.998239994,0.99684,0.89684
1672195188,290,0.97052002,0.997399986,0.99654001,0.997919977,0.998260021,0.996580005,0.896580005
1672195642,291,0.968580008,0.997619987,0.996779978,0.997340024,0.998160005,0.996200025,0.896200025
1672196097,292,0.970480025,0.997699976,0.996439993,0.997600019,0.997959971,0.996739984,0.896739984
1672196551,293,0.96855998,0.997560024,0.996219993,0.997839987,0.998019993,0.997099996,0.897099996
1672197006,294,0.970539987,0.997640014,0.996119976,0.997619987,0.998279989,0.997200012,0.897200012
1672197461,295,0.968919992,0.997479975,0.996360004,0.997280002,0.99849999,0.996999979,0.896999979
1672197915,296,0.968720019,0.997179985,0.996680021,0.997780025,0.998139977,0.996699989,0.896699989
1672198370,297,0.969299972,0.997380018,0.996140003,0.997759998,0.998220026,0.996320009,0.896320009
1672198825,298,0.96758002,0.997319996,0.996320009,0.997860014,0.998179972,0.996720016,0.896720016
1672199283,299,0.969820023,0.997439981,0.996259987,0.997839987,0.998080015,0.996879995,0.896879995
